Purple Book Monthly Historical Data Changes Report - October 2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Newly Approved Products (N)  / Products Added in Current Release (R) / Updated Products (U),,,,,,,,,,,,,,,,,,,,,,,,
,AbbVie Inc.,125057,Humira,adalimumab,351(a),40MG/0.4ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"March 09, 2016",,,398,Supplement,1889,007,CDER,,,,,"February 24, 2028"
,AbbVie Inc.,125057,Humira,adalimumab,351(a),80MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"October 17, 2016",,,400,Supplement,1889,008,CDER,,,,,"February 24, 2028"
,AbbVie Inc.,125057,Humira,adalimumab,351(a),80MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"April 21, 2017",,,401,Supplement,1889,009,CDER,,,,,"February 24, 2028"
,AbbVie Inc.,125057,Humira,adalimumab,351(a),20MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"April 28, 2017",,,402,Supplement,1889,010,CDER,,,,,"February 24, 2028"
,AbbVie Inc.,125057,Humira,adalimumab,351(a),10MG/0.1ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"April 28, 2017",,,402,Supplement,1889,011,CDER,,,,,"February 24, 2028"
,"Boehringer Ingelheim Pharmaceuticals, Inc.",761058,Cyltezo,adalimumab-adbm,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"August 25, 2017",adalimumab,Humira,,Original,2006,001,CDER,,,"April 15, 2023",,
,"Boehringer Ingelheim Pharmaceuticals, Inc.",761058,Cyltezo,adalimumab-adbm,351(k) Interchangeable,20MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"July 13, 2018",adalimumab,Humira,2,Supplement,2006,002,CDER,,,"April 15, 2023",,
,"Boehringer Ingelheim Pharmaceuticals, Inc.",761058,Cyltezo,adalimumab-adbm,351(k) Interchangeable,10MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 18, 2022",adalimumab,Humira,11,Supplement,2006,003,CDER,,,"September 18, 2023",,
,"Boehringer Ingelheim Pharmaceuticals, Inc.",761058,Cyltezo,adalimumab-adbm,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"May 18, 2023",adalimumab,Humira,16,Supplement,2006,004,CDER,,,"April 15, 2023",,
,"Boehringer Ingelheim Pharmaceuticals, Inc.",761058,Cyltezo,adalimumab-adbm,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"April 30, 2024",adalimumab,Humira,26,Supplement,2006,005,CDER,,,,,
,"Boehringer Ingelheim Pharmaceuticals, Inc.",761058,Cyltezo,adalimumab-adbm,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"April 30, 2024",adalimumab,Humira,26,Supplement,2006,006,CDER,,,,,
,"Samsung Bioepis Co., Ltd.",761059,Hadlima,adalimumab-bwwd,351(k) Biosimilar,40MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"July 23, 2019",adalimumab,Humira,,Original,2046,001,CDER,,,,,
,"Samsung Bioepis Co., Ltd.",761059,Hadlima,adalimumab-bwwd,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"July 23, 2019",adalimumab,Humira,,Original,2046,002,CDER,,,,,
,"Samsung Bioepis Co., Ltd.",761059,Hadlima,adalimumab-bwwd,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"June 17, 2022",adalimumab,Humira,4,Supplement,2046,003,CDER,,,,,
,"Samsung Bioepis Co., Ltd.",761059,Hadlima,adalimumab-bwwd,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"August 15, 2022",adalimumab,Humira,5,Supplement,2046,004,CDER,,,,,
,"Samsung Bioepis Co., Ltd.",761059,Hadlima,adalimumab-bwwd,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"August 15, 2022",adalimumab,Humira,5,Supplement,2046,005,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"October 30, 2018",adalimumab,Humira,,Original,2003,001,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Biosimilar,40MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"October 30, 2018",adalimumab,Humira,,Original,2003,002,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Interchangeable,10MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,"March 28, 2022",adalimumab,Humira,11,Supplement,2003,003,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,004,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Biosimilar,80MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,005,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Interchangeable,20MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,006,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,007,CDER,,,,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Interchangeable,80MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,008,CDER,,,Date TBD,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Interchangeable,10MG/0.1ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,009,CDER,,,Date TBD,,
,Sandoz Inc.,761071,Hyrimoz,adalimumab-adaz,351(k) Interchangeable,20MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 20, 2023",adalimumab,Humira,14,Supplement,2003,010,CDER,,,Date TBD,,
,Pfizer Inc.,761118,Abrilada,adalimumab-afzb,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"November 15, 2019",adalimumab,Humira,,Original,2001,001,CDER,,,,,
,Pfizer Inc.,761118,Abrilada,adalimumab-afzb,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"November 15, 2019",adalimumab,Humira,,Original,2001,002,CDER,,,,,
,Pfizer Inc.,761118,Abrilada,adalimumab-afzb,351(k) Interchangeable,20MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"November 15, 2019",adalimumab,Humira,,Original,2001,003,CDER,,,,,
,Pfizer Inc.,761118,Abrilada,adalimumab-afzb,351(k) Interchangeable,10MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,"November 15, 2019",adalimumab,Humira,,Original,2001,004,CDER,,,,,
,Pfizer Inc.,761118,Abrilada,adalimumab-afzb,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"November 15, 2019",adalimumab,Humira,,Original,2001,005,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Interchangeable,20MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"September 23, 2016",adalimumab,Humira,,Original,1080,001,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"September 23, 2016",adalimumab,Humira,,Original,1080,002,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Interchangeable,40MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"September 23, 2016",adalimumab,Humira,,Original,1080,003,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Interchangeable,10MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"April 06, 2023",adalimumab,Humira,11,Supplement,1080,004,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Biosimilar,20MG/0.2ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"August 14, 2023",adalimumab,Humira,15,Supplement,1080,005,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"August 14, 2023",adalimumab,Humira,15,Supplement,1080,006,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Biosimilar,80MG/0.8ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"August 14, 2023",adalimumab,Humira,15,Supplement,1080,007,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Biosimilar,40MG/0.4ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"August 14, 2023",adalimumab,Humira,15,Supplement,1080,008,CDER,,,,,
,Amgen Inc.,761024,Amjevita,adalimumab-atto,351(k) Biosimilar,80MG/0.8ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"August 14, 2023",adalimumab,Humira,15,Supplement,1080,009,CDER,,,,,
,"Genentech, Inc.",125427,Kadcyla,ado-trastuzumab emtansine,351(a),100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"February 22, 2013",,,,Original,1048,001,CDER,,,,,
,"Genentech, Inc.",125427,Kadcyla,ado-trastuzumab emtansine,351(a),160MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"February 22, 2013",,,,Original,1048,002,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",125387,Eylea,aflibercept,351(a),2MG/0.05ML,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,"November 18, 2011",,,,Original,1760,001,CDER,"November 18, 2011",,,"May 18, 2024","February 08, 2030"
,"Regeneron Pharmaceuticals, Inc.",125387,Eylea,aflibercept,351(a),2MG/0.05ML,Injection ,Intravitreal,Pre-Filled Syringe,Rx,Licensed,"August 16, 2018",,,58,Supplement,1760,002,CDER,,,,,"February 08, 2030"
,Genzyme Corporation,103979,Fabrazyme,agalsidase beta,351(a),35MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"April 24, 2003",,,,Original,1596,001,CDER,,,,,"March 11, 2028"
,Genzyme Corporation,103979,Fabrazyme,agalsidase beta,351(a),5MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"October 10, 2003",,,5001,Supplement,1596,002,CDER,,,,,"March 11, 2028"
,GlaxoSmithKline LLC,125431,Tanzeum,albiglutide,351(a),30MG,For Injection,Subcutaneous,Autoinjector,Disc,Voluntarily Revoked,"April 15, 2014",,,,Original,1727,001,CDER,,,,,
,GlaxoSmithKline LLC,125431,Tanzeum,albiglutide,351(a),50MG,For Injection,Subcutaneous,Autoinjector,Disc,Voluntarily Revoked,"April 15, 2014",,,,Original,1727,002,CDER,,,,,
,Iovance Biotherapeutics Manufacturing LLC,103293,Proleukin,aldesleukin,351(a),22MILLION INTERNATIONAL UNITS (1.3MG),For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"May 05, 1992",,,,Original,2353,001,CDER,,,,,"January 09, 2005"
,"Astellas Pharma US, Inc.",125036,Amevive,alefacept,351(a),7.5MG,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"January 30, 2003",,,,Original,1748,001,CDER,,,,,
,"Astellas Pharma US, Inc.",125036,Amevive,alefacept,351(a),15MG,For Injection,Intramuscular,Single-Dose Vial,Disc,Voluntarily Revoked,"January 30, 2003",,,,Original,1748,002,CDER,,,,,
,Genzyme Corporation,103948,Campath ,alemtuzumab,351(a),30MG (10MG/ML),Injection ,Intravenous,Ampule,Disc,Licensed,"May 07, 2001",,,,Original,1596,001,CDER,,,,,"May 07, 2008"
,Genzyme Corporation,103948,Campath ,alemtuzumab,351(a),30MG/1ML,Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"October 12, 2004",,,5034,Supplement,1596,003,CDER,,,,,"May 07, 2008"
,Genzyme Corporation,103948,Lemtrada,alemtuzumab,351(a),12MG/1.2ML (10MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"November 14, 2014",,,5139,Supplement,1596,002,CDER,,,,,"May 07, 2008"
,Genzyme Corporation,125141,Myozyme,alglucosidase alfa,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"April 28, 2006",,,,Original,1596,001,CDER,,,,,"April 28, 2013"
,Genzyme Corporation,125291,Lumizyme,alglucosidase alfa,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"May 24, 2010",,,,Original,1596,001,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),75MG/ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"July 24, 2015",,,,Original,1760,001,CDER,,,,,"April 01, 2028"
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),150MG/ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"July 24, 2015",,,,Original,1760,002,CDER,,,,,"April 01, 2028"
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),75MG/ML,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,"July 24, 2015",,,,Original,1760,003,CDER,,,,,"April 01, 2028"
,"Regeneron Pharmaceuticals, Inc.",125559,Praluent,alirocumab,351(a),150MG/ML,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Licensed,"July 24, 2015",,,,Original,1760,004,CDER,,,,,"April 01, 2028"
,"Genentech, Inc.",103172,Activase,alteplase,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"November 13, 1987",,,,Original,1048,001,CDER,,,,,
,"Genentech, Inc.",103172,Activase,alteplase,351(a),100MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"November 13, 1987",,,,Original,1048,002,CDER,,,,,
,"Genentech, Inc.",103172,Cathflo Activase,alteplase,351(a),2MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"September 04, 2001",,,5003,Supplement,1048,003,CDER,,,,,
,Swedish Orphan Biovitrum AB (publ),103950,Kineret,anakinra,351(a),100MG/0.67ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"November 14, 2001",,,,Original,1859,001,CDER,,,,,"December 18, 2027"
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),18MG/0.45ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"October 23, 2015",,,,Original,1743,001,CDER,,,,,"October 23, 2022"
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),28MG/0.7ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"October 23, 2015",,,,Original,1743,002,CDER,,,,,"October 23, 2022"
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),40MG/ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"October 23, 2015",,,,Original,1743,003,CDER,,,,,"October 23, 2022"
,"Alexion Pharmaceuticals, Inc.",125513,Strensiq,asfotase alfa,351(a),80MG/0.8ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"October 23, 2015",,,,Original,1743,004,CDER,,,,,"October 23, 2022"
,"Recordati Rare Diseases, Inc.",101063,Elspar,asparaginase,351(a),"10,000INTERNATIONAL UNITS",For Injection,"Intravenous, Intramuscular",Single-Dose Vial,Disc,Licensed,"January 10, 1978",,,,Original,1899,001,CDER,,,,,
,"Jazz Pharmaceuticals, Inc.",125359,Erwinaze,asparaginase Erwinia chrysanthemi,351(a),"10,000INTERNATIONAL UNITS",For Injection,"Intravenous, Intramuscular",Single-Dose Vial,Disc,Voluntarily Revoked,"November 18, 2011",,,,Original,1901,001,CDER,,,,,
,"Genentech, Inc.",761034,Tecentriq,atezolizumab,351(a),"1,200MG/20ML (60MG/ML)",Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"May 18, 2016",,,,Original,1048,001,CDER,,,,,"December 09, 2029"
,"Genentech, Inc.",761034,Tecentriq,atezolizumab,351(a),840MG/14ML (60MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"March 08, 2019",,,18,Supplement,1048,002,CDER,,,,,"December 09, 2029"
,"Genentech, Inc.",761347,Tecentriq Hybreza,atezolizumab and hyaluronidase-tqjs,351(a),"1,875MG/15ML; 30,000UNITS/15ML (125MG/2,000UNITS/ML)",Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"September 12, 2024",,,,Original,1048,001,CDER,,,,,
,"EMD Serono, Inc.",761049,Bavencio,avelumab,351(a),200MG/10ML (20MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"March 23, 2017",,,,Original,1773,001,CDER,,,,,"March 23, 2024"
,Novartis Pharmaceuticals Corporation,103764,Simulect,basiliximab,351(a),20MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"May 12, 1998",,,,Original,1244,001,CDER,,,,,"May 12, 2005"
,Novartis Pharmaceuticals Corporation,103764,Simulect,basiliximab,351(a),10MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"January 02, 2003",,,5037,Supplement,1244,002,CDER,,,,,"May 12, 2005"
,"Smith & Nephew, Inc.",103691,Regranex,becaplermin,351(a),0.01%,Gel,Topical,Tube,Rx,Licensed,"December 16, 1997",,,,Original,2004,001,CDER,,,,,
,Bristol-Myers Squibb Company,125288,Nulojix,belatacept,351(a),250MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"June 15, 2011",,,,Original,1713,001,CDER,,,,,"June 15, 2018"
,GlaxoSmithKline LLC,125370,Benlysta,belimumab,351(a),120MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"March 09, 2011",,,,Original,1727,001,CDER,,,,,
,GlaxoSmithKline LLC,125370,Benlysta,belimumab,351(a),400MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"March 09, 2011",,,,Original,1727,002,CDER,,,,,
,GlaxoSmithKline LLC,761043,Benlysta,belimumab,351(a),200MG/ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"July 20, 2017",,,,Original,1727,001,CDER,,,,,
,GlaxoSmithKline LLC,761043,Benlysta,belimumab,351(a),200MG/ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"July 20, 2017",,,,Original,1727,002,CDER,,,,,
,AstraZeneca AB,761070,Fasenra,benralizumab,351(a),30MG/ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"November 14, 2017",,,,Original,2059,001,CDER,,,,,
,AstraZeneca AB,761070,Fasenra,benralizumab,351(a),30MG/ML,Injection ,Subcutaneous,Autoinjector,Rx,Licensed,"October 03, 2019",,,5,Supplement,2059,002,CDER,,,,,
,AstraZeneca AB,761070,Fasenra,benralizumab,351(a),10MG/0.5ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"April 05, 2024",,,20,Supplement,2059,003,CDER,,,,,
,"Genentech, Inc.",125085,Avastin,bevacizumab,351(a),100MG/4ML (25MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"February 26, 2004",,,,Original,1048,001,CDER,,,,,"May 29, 2027"
,"Genentech, Inc.",125085,Avastin,bevacizumab,351(a),400MG/16ML (25MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"February 26, 2004",,,,Original,1048,002,CDER,,,,,"May 29, 2027"
,Amgen Inc.,761028,Mvasi,bevacizumab-awwb,351(k) Biosimilar,100MG/4ML (25MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"September 14, 2017",bevacizumab,Avastin,,Original,1080,001,CDER,,,,,
,Amgen Inc.,761028,Mvasi,bevacizumab-awwb,351(k) Biosimilar,400MG/16ML (25MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"September 14, 2017",bevacizumab,Avastin,,Original,1080,002,CDER,,,,,
,Pfizer Inc.,761099,Zirabev,bevacizumab-bvzr,351(k) Biosimilar,100MG/4ML (25MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"June 27, 2019",bevacizumab,Avastin,,Original,2001,001,CDER,,,,,
,Pfizer Inc.,761099,Zirabev,bevacizumab-bvzr,351(k) Biosimilar,400MG/16ML (25MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"June 27, 2019",bevacizumab,Avastin,,Original,2001,002,CDER,,,,,
,Merck Sharp & Dohme LLC,761046,Zinplava,bezlotoxumab,351(a),"1,000MG/40ML (25MG/ML)",Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"October 21, 2016",,,,Original,0002,001,CDER,,,,,
,Amgen Inc.,125557,Blincyto,blinatumomab,351(a),35MCG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"December 03, 2014",,,,Original,1080,001,CDER,,,,,"June 14, 2031"
,Seagen Inc.,125388,Adcetris,brentuximab vedotin,351(a),50MG,For Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"August 19, 2011",,,,Original,2257,001,CDER,,,,,"November 10, 2029"
,"Bausch Health Ireland, Limited",761032,Siliq,brodalumab,351(a),210MG/1.5ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"February 15, 2017",,,,Original,2365,001,CDER,,,,,
,Novartis Pharmaceuticals Corporation,761125,Beovu,brolucizumab-dbll,351(a),6MG/0.05ML,Injection ,Intravitreal,Single-Dose Vial,Rx,Licensed,"October 07, 2019",,,,Original,1244,001,CDER,,,,,
,Novartis Pharmaceuticals Corporation,761125,Beovu,brolucizumab-dbll,351(a),6MG/0.05ML,Injection ,Intravitreal,Pre-Filled Syringe,Rx,Licensed,"May 27, 2022",,,8,Supplement,1244,002,CDER,,,,,
,"Kyowa Kirin, Inc.",761068,Crysvita,burosumab-twza,351(a),10MG/ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"April 17, 2018",,,,Original,2077,001,CDER,,,,,"September 27, 2026"
,"Kyowa Kirin, Inc.",761068,Crysvita,burosumab-twza,351(a),20MG/ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"April 17, 2018",,,,Original,2077,002,CDER,,,,,"September 27, 2026"
,"Kyowa Kirin, Inc.",761068,Crysvita,burosumab-twza,351(a),30MG/ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"April 17, 2018",,,,Original,2077,003,CDER,,,,,"September 27, 2026"
,Servier Pharmaceuticals LLC,761102,Asparlas,calaspargase pegol-mknl,351(a),"3,750UNITS/5ML (750UNITS/ML)",Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"December 20, 2018",,,,Original,2125,001,CDER,,,,,"February 01, 2001"
,Novartis Pharmaceuticals Corporation,125319,Ilaris,canakinumab,351(a),150MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,"June 17, 2009",,,,Original,1244,001,CDER,,,,,"June 16, 2027"
,Novartis Pharmaceuticals Corporation,125319,Ilaris,canakinumab,351(a),150MG/ML,Injection ,Subcutaneous,Single-Dose Vial,Rx,Licensed,"December 22, 2016",,,88,Supplement,1244,002,CDER,,,,,"June 16, 2027"
,Ablynx NV,761112,Cablivi,caplacizumab-yhdp,351(a),11MG,For injection,"Intravenous, Subcutaneous ",Single-Dose Vial,Rx,Licensed,"February 06, 2019",,,,Original,2085,001,CDER,,,,,"February 06, 2026"
,"Aytu BioScience, Inc.",103608,ProstaScint,capromab pendetide,351(a),0.5MG/1ML,Injection ,Intravenous,Single-Dose Vial,Disc,Licensed,"October 28, 1996",,,,Original,2035,001,CDER,,,,,
,"Regeneron Pharmaceuticals, Inc.",761097,Libtayo,cemiplimab-rwlc,351(a),350MG/7ML (50MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"September 28, 2018",,,,Original,1760,001,CDER,,,,,
,Dompé farmaceutici S.p.A.,761094,Oxervate,cenegermin-bkbj,351(a),0.002% (20MCG/ML),Solution,Topical,Multi-Dose Vial,Rx,Licensed,"August 22, 2018",,,,Original,2074,001,CDER,,,,,"August 22, 2025"
,BioMarin Pharmaceutical Inc.,761052,Brineura,cerliponase alfa,351(a),150MG/5ML (30MG/ML),Injection ,Intraventricular,Single-Dose Vial,Rx,Licensed,"April 27, 2017",,,,Original,1649,001,CDER,,,,,"July 24, 2031"
,"UCB, Inc.",125160,Cimzia,certolizumab pegol,351(a),200MG,For Injection,Subcutaneous,Single-Dose Vial,Rx,Licensed,"April 22, 2008",,,,Original,1736,001,CDER,,,,,
,"UCB, Inc.",125160,Cimzia,certolizumab pegol,351(a),200MG/ML,Injection ,Subcutaneous,Pre-Filled Syringe,Rx,Licensed,"March 28, 2019",,,237,Supplement,1736,002,CDER,,,,,
,Eli Lilly and Company,125084,Erbitux,cetuximab,351(a),100MG/50ML (2MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"February 12, 2004",,,,Original,1827,001,CDER,,,,,"March 01, 2013"
,Eli Lilly and Company,125084,Erbitux,cetuximab,351(a),200MG/100ML (2MG/ML),Injection ,Intravenous,Single-Dose Vial,Rx,Licensed,"March 28, 2007",,,79,Supplement,1827,002,CDER,,,,,"March 01, 2013"
,"Smith & Nephew, Inc.",101995,Santyl,collagenase,351(a),250UNITS/GRAM,Ointment,Topical,Tube,Rx,Licensed,"June 04, 1965",,,,Original,2004,001,CDER,,,,,
,"Auxilium Pharmaceuticals, Inc.",125338,Xiaflex,collagenase clostridium histolyticum,351(a),0.9MG,For Injection,Intralesional,Single-Dose Vial,Rx,Licensed,"February 02, 2010",,,,Original,1816,001,CDER,,,,,"December 06, 2020"
,Novartis Pharmaceuticals Corporation,761128,Adakveo,crizanlizumab-tmca,351(a),100MG/10ML (10MG/ML),Injection,Intravenous,Single-Dose Vial,Rx,Licensed,"November 15, 2019",,,,Original,1244,001,CDER,,,,,"November 15, 2026"
,Hoffmann-La Roche Inc.,103749,Zenapax,daclizumab,351(a),25MG/5ML,Injection ,Intravenous,Single-Dose Vial,Disc,Voluntarily Revoked,"December 10, 1997",,,,,0136,001,CDER,,,,,
,Biogen Inc.,761029,Zinbryta,daclizumab,351(a),150MG/ML,Injection ,Subcutaneous,Pre-Filled Syringe,Disc,Voluntarily Revoked,"May 27, 2016",,,,Original,1697,001,CDER,,,,,
,Biogen Inc.,761029,Zinbryta,daclizumab,351(a),150MG/ML,Injection ,Subcutaneous,Autoinjector,Disc,Voluntarily Revoked,"May 26, 2017",,,1,Supplement,1697,002,CDER,,,,,
